"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Disability_Status"
"Mecklenburg County, Virginia","140.0","98.0","79.0","05000US51117","51","117","S","Renter","N/A","80.1% AMI and above","All"
"Mecklenburg County, Virginia","0.0","161.0","80.0","05000US51117","51","117","D","Renter","N/A","80.1% AMI and above","Disabled"
"Mecklenburg County, Virginia","140.0","98.0","81.0","05000US51117","51","117","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","32105.0","637.0","1.0","05000US51121","51","121","T","All","All","All","All"
"Montgomery County, Virginia","18305.0","666.0","2.0","05000US51121","51","121","S","Owner","All","All","All"
"Montgomery County, Virginia","3380.0","400.0","3.0","05000US51121","51","121","S","Owner","Yes","All","All"
"Montgomery County, Virginia","695.0","202.0","4.0","05000US51121","51","121","S","Owner","Yes","30% AMI or less","All"
"Montgomery County, Virginia","140.0","107.0","5.0","05000US51121","51","121","D","Owner","Yes","30% AMI or less","Disabled"
"Montgomery County, Virginia","555.0","185.0","6.0","05000US51121","51","121","D","Owner","Yes","30% AMI or less","Not disabled"
"Montgomery County, Virginia","705.0","238.0","7.0","05000US51121","51","121","S","Owner","Yes","30.1-50% AMI","All"
"Montgomery County, Virginia","155.0","121.0","8.0","05000US51121","51","121","D","Owner","Yes","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","550.0","204.0","9.0","05000US51121","51","121","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","890.0","258.0","10.0","05000US51121","51","121","S","Owner","Yes","50.1-80% AMI","All"
"Montgomery County, Virginia","55.0","61.0","11.0","05000US51121","51","121","D","Owner","Yes","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","835.0","252.0","12.0","05000US51121","51","121","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","1090.0","224.0","13.0","05000US51121","51","121","S","Owner","Yes","80.1% AMI and above","All"
"Montgomery County, Virginia","75.0","58.0","14.0","05000US51121","51","121","D","Owner","Yes","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","1015.0","207.0","15.0","05000US51121","51","121","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","14820.0","681.0","16.0","05000US51121","51","121","S","Owner","No","All","All"
"Montgomery County, Virginia","390.0","159.0","17.0","05000US51121","51","121","S","Owner","No","30% AMI or less","All"
"Montgomery County, Virginia","115.0","94.0","18.0","05000US51121","51","121","D","Owner","No","30% AMI or less","Disabled"
"Montgomery County, Virginia","275.0","134.0","19.0","05000US51121","51","121","D","Owner","No","30% AMI or less","Not disabled"
"Montgomery County, Virginia","840.0","208.0","20.0","05000US51121","51","121","S","Owner","No","30.1-50% AMI","All"
"Montgomery County, Virginia","115.0","81.0","21.0","05000US51121","51","121","D","Owner","No","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","725.0","196.0","22.0","05000US51121","51","121","D","Owner","No","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","2175.0","353.0","23.0","05000US51121","51","121","S","Owner","No","50.1-80% AMI","All"
"Montgomery County, Virginia","335.0","175.0","24.0","05000US51121","51","121","D","Owner","No","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","1840.0","353.0","25.0","05000US51121","51","121","D","Owner","No","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","11415.0","653.0","26.0","05000US51121","51","121","S","Owner","No","80.1% AMI and above","All"
"Montgomery County, Virginia","585.0","176.0","27.0","05000US51121","51","121","D","Owner","No","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","10835.0","659.0","28.0","05000US51121","51","121","D","Owner","No","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","105.0","117.0","29.0","05000US51121","51","121","S","Owner","N/A","All","All"
"Montgomery County, Virginia","105.0","117.0","30.0","05000US51121","51","121","S","Owner","N/A","30% AMI or less","All"
"Montgomery County, Virginia","0.0","161.0","31.0","05000US51121","51","121","D","Owner","N/A","30% AMI or less","Disabled"
"Montgomery County, Virginia","105.0","117.0","32.0","05000US51121","51","121","D","Owner","N/A","30% AMI or less","Not disabled"
"Montgomery County, Virginia","0.0","161.0","33.0","05000US51121","51","121","S","Owner","N/A","30.1-50% AMI","All"
"Montgomery County, Virginia","0.0","161.0","34.0","05000US51121","51","121","D","Owner","N/A","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","0.0","161.0","35.0","05000US51121","51","121","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","0.0","161.0","36.0","05000US51121","51","121","S","Owner","N/A","50.1-80% AMI","All"
"Montgomery County, Virginia","0.0","161.0","37.0","05000US51121","51","121","D","Owner","N/A","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","0.0","161.0","38.0","05000US51121","51","121","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","0.0","161.0","39.0","05000US51121","51","121","S","Owner","N/A","80.1% AMI and above","All"
"Montgomery County, Virginia","0.0","161.0","40.0","05000US51121","51","121","D","Owner","N/A","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","0.0","161.0","41.0","05000US51121","51","121","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","13800.0","846.0","42.0","05000US51121","51","121","S","Renter","All","All","All"
"Montgomery County, Virginia","7260.0","765.0","43.0","05000US51121","51","121","S","Renter","Yes","All","All"
"Montgomery County, Virginia","4085.0","598.0","44.0","05000US51121","51","121","S","Renter","Yes","30% AMI or less","All"
"Montgomery County, Virginia","215.0","128.0","45.0","05000US51121","51","121","D","Renter","Yes","30% AMI or less","Disabled"
"Montgomery County, Virginia","3870.0","588.0","46.0","05000US51121","51","121","D","Renter","Yes","30% AMI or less","Not disabled"
"Montgomery County, Virginia","2150.0","514.0","47.0","05000US51121","51","121","S","Renter","Yes","30.1-50% AMI","All"
"Montgomery County, Virginia","105.0","102.0","48.0","05000US51121","51","121","D","Renter","Yes","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","2040.0","509.0","49.0","05000US51121","51","121","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","760.0","306.0","50.0","05000US51121","51","121","S","Renter","Yes","50.1-80% AMI","All"
"Montgomery County, Virginia","10.0","21.0","51.0","05000US51121","51","121","D","Renter","Yes","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","745.0","301.0","52.0","05000US51121","51","121","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","275.0","209.0","53.0","05000US51121","51","121","S","Renter","Yes","80.1% AMI and above","All"
"Montgomery County, Virginia","25.0","44.0","54.0","05000US51121","51","121","D","Renter","Yes","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","250.0","206.0","55.0","05000US51121","51","121","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","5535.0","660.0","56.0","05000US51121","51","121","S","Renter","No","All","All"
"Montgomery County, Virginia","210.0","151.0","57.0","05000US51121","51","121","S","Renter","No","30% AMI or less","All"
"Montgomery County, Virginia","55.0","56.0","58.0","05000US51121","51","121","D","Renter","No","30% AMI or less","Disabled"
"Montgomery County, Virginia","155.0","139.0","59.0","05000US51121","51","121","D","Renter","No","30% AMI or less","Not disabled"
"Montgomery County, Virginia","580.0","245.0","60.0","05000US51121","51","121","S","Renter","No","30.1-50% AMI","All"
"Montgomery County, Virginia","65.0","66.0","61.0","05000US51121","51","121","D","Renter","No","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","515.0","239.0","62.0","05000US51121","51","121","D","Renter","No","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","1695.0","498.0","63.0","05000US51121","51","121","S","Renter","No","50.1-80% AMI","All"
"Montgomery County, Virginia","75.0","112.0","64.0","05000US51121","51","121","D","Renter","No","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","1620.0","486.0","65.0","05000US51121","51","121","D","Renter","No","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","3050.0","503.0","66.0","05000US51121","51","121","S","Renter","No","80.1% AMI and above","All"
"Montgomery County, Virginia","95.0","99.0","67.0","05000US51121","51","121","D","Renter","No","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","2955.0","491.0","68.0","05000US51121","51","121","D","Renter","No","80.1% AMI and above","Not disabled"
"Montgomery County, Virginia","1005.0","345.0","69.0","05000US51121","51","121","S","Renter","N/A","All","All"
"Montgomery County, Virginia","510.0","214.0","70.0","05000US51121","51","121","S","Renter","N/A","30% AMI or less","All"
"Montgomery County, Virginia","40.0","52.0","71.0","05000US51121","51","121","D","Renter","N/A","30% AMI or less","Disabled"
"Montgomery County, Virginia","470.0","209.0","72.0","05000US51121","51","121","D","Renter","N/A","30% AMI or less","Not disabled"
"Montgomery County, Virginia","40.0","45.0","73.0","05000US51121","51","121","S","Renter","N/A","30.1-50% AMI","All"
"Montgomery County, Virginia","15.0","28.0","74.0","05000US51121","51","121","D","Renter","N/A","30.1-50% AMI","Disabled"
"Montgomery County, Virginia","20.0","37.0","75.0","05000US51121","51","121","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Montgomery County, Virginia","280.0","233.0","76.0","05000US51121","51","121","S","Renter","N/A","50.1-80% AMI","All"
"Montgomery County, Virginia","30.0","48.0","77.0","05000US51121","51","121","D","Renter","N/A","50.1-80% AMI","Disabled"
"Montgomery County, Virginia","250.0","205.0","78.0","05000US51121","51","121","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Montgomery County, Virginia","175.0","115.0","79.0","05000US51121","51","121","S","Renter","N/A","80.1% AMI and above","All"
"Montgomery County, Virginia","70.0","71.0","80.0","05000US51121","51","121","D","Renter","N/A","80.1% AMI and above","Disabled"
"Montgomery County, Virginia","105.0","92.0","81.0","05000US51121","51","121","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Orange County, Virginia","12115.0","426.0","1.0","05000US51137","51","137","T","All","All","All","All"
"Orange County, Virginia","9185.0","458.0","2.0","05000US51137","51","137","S","Owner","All","All","All"
"Orange County, Virginia","2700.0","409.0","3.0","05000US51137","51","137","S","Owner","Yes","All","All"
"Orange County, Virginia","385.0","161.0","4.0","05000US51137","51","137","S","Owner","Yes","30% AMI or less","All"
"Orange County, Virginia","15.0","25.0","5.0","05000US51137","51","137","D","Owner","Yes","30% AMI or less","Disabled"
"Orange County, Virginia","370.0","162.0","6.0","05000US51137","51","137","D","Owner","Yes","30% AMI or less","Not disabled"
"Orange County, Virginia","370.0","182.0","7.0","05000US51137","51","137","S","Owner","Yes","30.1-50% AMI","All"
"Orange County, Virginia","150.0","129.0","8.0","05000US51137","51","137","D","Owner","Yes","30.1-50% AMI","Disabled"
"Orange County, Virginia","220.0","126.0","9.0","05000US51137","51","137","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Orange County, Virginia","765.0","243.0","10.0","05000US51137","51","137","S","Owner","Yes","50.1-80% AMI","All"
"Orange County, Virginia","115.0","87.0","11.0","05000US51137","51","137","D","Owner","Yes","50.1-80% AMI","Disabled"
"Orange County, Virginia","650.0","229.0","12.0","05000US51137","51","137","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Orange County, Virginia","1180.0","299.0","13.0","05000US51137","51","137","S","Owner","Yes","80.1% AMI and above","All"
"Orange County, Virginia","70.0","62.0","14.0","05000US51137","51","137","D","Owner","Yes","80.1% AMI and above","Disabled"
"Orange County, Virginia","1110.0","295.0","15.0","05000US51137","51","137","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Orange County, Virginia","6325.0","603.0","16.0","05000US51137","51","137","S","Owner","No","All","All"
"Orange County, Virginia","90.0","103.0","17.0","05000US51137","51","137","S","Owner","No","30% AMI or less","All"
"Orange County, Virginia","65.0","98.0","18.0","05000US51137","51","137","D","Owner","No","30% AMI or less","Disabled"
"Orange County, Virginia","25.0","31.0","19.0","05000US51137","51","137","D","Owner","No","30% AMI or less","Not disabled"
"Orange County, Virginia","410.0","173.0","20.0","05000US51137","51","137","S","Owner","No","30.1-50% AMI","All"
"Orange County, Virginia","105.0","91.0","21.0","05000US51137","51","137","D","Owner","No","30.1-50% AMI","Disabled"
"Orange County, Virginia","310.0","136.0","22.0","05000US51137","51","137","D","Owner","No","30.1-50% AMI","Not disabled"
"Orange County, Virginia","670.0","205.0","23.0","05000US51137","51","137","S","Owner","No","50.1-80% AMI","All"
"Orange County, Virginia","65.0","82.0","24.0","05000US51137","51","137","D","Owner","No","50.1-80% AMI","Disabled"
"Orange County, Virginia","605.0","184.0","25.0","05000US51137","51","137","D","Owner","No","50.1-80% AMI","Not disabled"
"Orange County, Virginia","5160.0","594.0","26.0","05000US51137","51","137","S","Owner","No","80.1% AMI and above","All"
"Orange County, Virginia","475.0","243.0","27.0","05000US51137","51","137","D","Owner","No","80.1% AMI and above","Disabled"
"Orange County, Virginia","4685.0","553.0","28.0","05000US51137","51","137","D","Owner","No","80.1% AMI and above","Not disabled"
"Orange County, Virginia","160.0","121.0","29.0","05000US51137","51","137","S","Owner","N/A","All","All"
"Orange County, Virginia","160.0","121.0","30.0","05000US51137","51","137","S","Owner","N/A","30% AMI or less","All"
"Orange County, Virginia","0.0","161.0","31.0","05000US51137","51","137","D","Owner","N/A","30% AMI or less","Disabled"
"Orange County, Virginia","160.0","121.0","32.0","05000US51137","51","137","D","Owner","N/A","30% AMI or less","Not disabled"
"Orange County, Virginia","0.0","161.0","33.0","05000US51137","51","137","S","Owner","N/A","30.1-50% AMI","All"
"Orange County, Virginia","0.0","161.0","34.0","05000US51137","51","137","D","Owner","N/A","30.1-50% AMI","Disabled"
"Orange County, Virginia","0.0","161.0","35.0","05000US51137","51","137","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Orange County, Virginia","0.0","161.0","36.0","05000US51137","51","137","S","Owner","N/A","50.1-80% AMI","All"
"Orange County, Virginia","0.0","161.0","37.0","05000US51137","51","137","D","Owner","N/A","50.1-80% AMI","Disabled"
"Orange County, Virginia","0.0","161.0","38.0","05000US51137","51","137","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Orange County, Virginia","0.0","161.0","39.0","05000US51137","51","137","S","Owner","N/A","80.1% AMI and above","All"
"Orange County, Virginia","0.0","161.0","40.0","05000US51137","51","137","D","Owner","N/A","80.1% AMI and above","Disabled"
"Orange County, Virginia","0.0","161.0","41.0","05000US51137","51","137","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Orange County, Virginia","2930.0","436.0","42.0","05000US51137","51","137","S","Renter","All","All","All"
"Orange County, Virginia","860.0","235.0","43.0","05000US51137","51","137","S","Renter","Yes","All","All"
"Orange County, Virginia","390.0","143.0","44.0","05000US51137","51","137","S","Renter","Yes","30% AMI or less","All"
"Orange County, Virginia","40.0","40.0","45.0","05000US51137","51","137","D","Renter","Yes","30% AMI or less","Disabled"
"Orange County, Virginia","350.0","139.0","46.0","05000US51137","51","137","D","Renter","Yes","30% AMI or less","Not disabled"
"Orange County, Virginia","105.0","80.0","47.0","05000US51137","51","137","S","Renter","Yes","30.1-50% AMI","All"
"Orange County, Virginia","15.0","24.0","48.0","05000US51137","51","137","D","Renter","Yes","30.1-50% AMI","Disabled"
"Orange County, Virginia","90.0","77.0","49.0","05000US51137","51","137","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Orange County, Virginia","250.0","172.0","50.0","05000US51137","51","137","S","Renter","Yes","50.1-80% AMI","All"
"Orange County, Virginia","0.0","161.0","51.0","05000US51137","51","137","D","Renter","Yes","50.1-80% AMI","Disabled"
"Orange County, Virginia","250.0","172.0","52.0","05000US51137","51","137","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Orange County, Virginia","115.0","111.0","53.0","05000US51137","51","137","S","Renter","Yes","80.1% AMI and above","All"
"Orange County, Virginia","25.0","43.0","54.0","05000US51137","51","137","D","Renter","Yes","80.1% AMI and above","Disabled"
"Orange County, Virginia","85.0","101.0","55.0","05000US51137","51","137","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Orange County, Virginia","1685.0","386.0","56.0","05000US51137","51","137","S","Renter","No","All","All"
"Orange County, Virginia","90.0","79.0","57.0","05000US51137","51","137","S","Renter","No","30% AMI or less","All"
"Orange County, Virginia","20.0","27.0","58.0","05000US51137","51","137","D","Renter","No","30% AMI or less","Disabled"
"Orange County, Virginia","70.0","74.0","59.0","05000US51137","51","137","D","Renter","No","30% AMI or less","Not disabled"
"Orange County, Virginia","100.0","79.0","60.0","05000US51137","51","137","S","Renter","No","30.1-50% AMI","All"
"Orange County, Virginia","4.0","1.0","61.0","05000US51137","51","137","D","Renter","No","30.1-50% AMI","Disabled"
"Orange County, Virginia","95.0","80.0","62.0","05000US51137","51","137","D","Renter","No","30.1-50% AMI","Not disabled"
"Orange County, Virginia","300.0","137.0","63.0","05000US51137","51","137","S","Renter","No","50.1-80% AMI","All"
"Orange County, Virginia","35.0","41.0","64.0","05000US51137","51","137","D","Renter","No","50.1-80% AMI","Disabled"
"Orange County, Virginia","265.0","138.0","65.0","05000US51137","51","137","D","Renter","No","50.1-80% AMI","Not disabled"
"Orange County, Virginia","1195.0","348.0","66.0","05000US51137","51","137","S","Renter","No","80.1% AMI and above","All"
"Orange County, Virginia","65.0","62.0","67.0","05000US51137","51","137","D","Renter","No","80.1% AMI and above","Disabled"
"Orange County, Virginia","1130.0","345.0","68.0","05000US51137","51","137","D","Renter","No","80.1% AMI and above","Not disabled"
"Orange County, Virginia","385.0","239.0","69.0","05000US51137","51","137","S","Renter","N/A","All","All"
"Orange County, Virginia","105.0","106.0","70.0","05000US51137","51","137","S","Renter","N/A","30% AMI or less","All"
"Orange County, Virginia","0.0","161.0","71.0","05000US51137","51","137","D","Renter","N/A","30% AMI or less","Disabled"
"Orange County, Virginia","105.0","106.0","72.0","05000US51137","51","137","D","Renter","N/A","30% AMI or less","Not disabled"
"Orange County, Virginia","40.0","57.0","73.0","05000US51137","51","137","S","Renter","N/A","30.1-50% AMI","All"
"Orange County, Virginia","35.0","56.0","74.0","05000US51137","51","137","D","Renter","N/A","30.1-50% AMI","Disabled"
"Orange County, Virginia","4.0","5.0","75.0","05000US51137","51","137","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Orange County, Virginia","60.0","61.0","76.0","05000US51137","51","137","S","Renter","N/A","50.1-80% AMI","All"
"Orange County, Virginia","35.0","56.0","77.0","05000US51137","51","137","D","Renter","N/A","50.1-80% AMI","Disabled"
"Orange County, Virginia","25.0","27.0","78.0","05000US51137","51","137","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Orange County, Virginia","180.0","180.0","79.0","05000US51137","51","137","S","Renter","N/A","80.1% AMI and above","All"
"Orange County, Virginia","0.0","161.0","80.0","05000US51137","51","137","D","Renter","N/A","80.1% AMI and above","Disabled"
"Orange County, Virginia","180.0","180.0","81.0","05000US51137","51","137","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Page County, Virginia","9755.0","361.0","1.0","05000US51139","51","139","T","All","All","All","All"
"Page County, Virginia","7060.0","470.0","2.0","05000US51139","51","139","S","Owner","All","All","All"
"Page County, Virginia","1565.0","302.0","3.0","05000US51139","51","139","S","Owner","Yes","All","All"
"Page County, Virginia","365.0","137.0","4.0","05000US51139","51","139","S","Owner","Yes","30% AMI or less","All"
"Page County, Virginia","90.0","65.0","5.0","05000US51139","51","139","D","Owner","Yes","30% AMI or less","Disabled"
"Page County, Virginia","275.0","134.0","6.0","05000US51139","51","139","D","Owner","Yes","30% AMI or less","Not disabled"
"Page County, Virginia","410.0","175.0","7.0","05000US51139","51","139","S","Owner","Yes","30.1-50% AMI","All"
"Page County, Virginia","45.0","40.0","8.0","05000US51139","51","139","D","Owner","Yes","30.1-50% AMI","Disabled"
"Page County, Virginia","370.0","173.0","9.0","05000US51139","51","139","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Page County, Virginia","410.0","179.0","10.0","05000US51139","51","139","S","Owner","Yes","50.1-80% AMI","All"
"Page County, Virginia","60.0","58.0","11.0","05000US51139","51","139","D","Owner","Yes","50.1-80% AMI","Disabled"
"Page County, Virginia","350.0","169.0","12.0","05000US51139","51","139","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Page County, Virginia","380.0","119.0","13.0","05000US51139","51","139","S","Owner","Yes","80.1% AMI and above","All"
"Page County, Virginia","60.0","68.0","14.0","05000US51139","51","139","D","Owner","Yes","80.1% AMI and above","Disabled"
"Page County, Virginia","320.0","107.0","15.0","05000US51139","51","139","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Page County, Virginia","5500.0","426.0","16.0","05000US51139","51","139","S","Owner","No","All","All"
"Page County, Virginia","55.0","83.0","17.0","05000US51139","51","139","S","Owner","No","30% AMI or less","All"
"Page County, Virginia","0.0","161.0","18.0","05000US51139","51","139","D","Owner","No","30% AMI or less","Disabled"
"Page County, Virginia","55.0","83.0","19.0","05000US51139","51","139","D","Owner","No","30% AMI or less","Not disabled"
"Page County, Virginia","530.0","173.0","20.0","05000US51139","51","139","S","Owner","No","30.1-50% AMI","All"
"Page County, Virginia","60.0","57.0","21.0","05000US51139","51","139","D","Owner","No","30.1-50% AMI","Disabled"
"Page County, Virginia","470.0","162.0","22.0","05000US51139","51","139","D","Owner","No","30.1-50% AMI","Not disabled"
"Page County, Virginia","815.0","205.0","23.0","05000US51139","51","139","S","Owner","No","50.1-80% AMI","All"
"Page County, Virginia","115.0","82.0","24.0","05000US51139","51","139","D","Owner","No","50.1-80% AMI","Disabled"
"Page County, Virginia","695.0","187.0","25.0","05000US51139","51","139","D","Owner","No","50.1-80% AMI","Not disabled"
"Page County, Virginia","4100.0","394.0","26.0","05000US51139","51","139","S","Owner","No","80.1% AMI and above","All"
"Page County, Virginia","445.0","188.0","27.0","05000US51139","51","139","D","Owner","No","80.1% AMI and above","Disabled"
"Page County, Virginia","3655.0","378.0","28.0","05000US51139","51","139","D","Owner","No","80.1% AMI and above","Not disabled"
"Page County, Virginia","0.0","161.0","29.0","05000US51139","51","139","S","Owner","N/A","All","All"
"Page County, Virginia","0.0","161.0","30.0","05000US51139","51","139","S","Owner","N/A","30% AMI or less","All"
"Page County, Virginia","0.0","161.0","31.0","05000US51139","51","139","D","Owner","N/A","30% AMI or less","Disabled"
"Page County, Virginia","0.0","161.0","32.0","05000US51139","51","139","D","Owner","N/A","30% AMI or less","Not disabled"
"Page County, Virginia","0.0","161.0","33.0","05000US51139","51","139","S","Owner","N/A","30.1-50% AMI","All"
"Page County, Virginia","0.0","161.0","34.0","05000US51139","51","139","D","Owner","N/A","30.1-50% AMI","Disabled"
"Page County, Virginia","0.0","161.0","35.0","05000US51139","51","139","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Page County, Virginia","0.0","161.0","36.0","05000US51139","51","139","S","Owner","N/A","50.1-80% AMI","All"
"Page County, Virginia","0.0","161.0","37.0","05000US51139","51","139","D","Owner","N/A","50.1-80% AMI","Disabled"
"Page County, Virginia","0.0","161.0","38.0","05000US51139","51","139","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Page County, Virginia","0.0","161.0","39.0","05000US51139","51","139","S","Owner","N/A","80.1% AMI and above","All"
"Page County, Virginia","0.0","161.0","40.0","05000US51139","51","139","D","Owner","N/A","80.1% AMI and above","Disabled"
"Page County, Virginia","0.0","161.0","41.0","05000US51139","51","139","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Page County, Virginia","2695.0","435.0","42.0","05000US51139","51","139","S","Renter","All","All","All"
"Page County, Virginia","905.0","240.0","43.0","05000US51139","51","139","S","Renter","Yes","All","All"
"Page County, Virginia","325.0","136.0","44.0","05000US51139","51","139","S","Renter","Yes","30% AMI or less","All"
"Page County, Virginia","95.0","77.0","45.0","05000US51139","51","139","D","Renter","Yes","30% AMI or less","Disabled"
"Page County, Virginia","230.0","100.0","46.0","05000US51139","51","139","D","Renter","Yes","30% AMI or less","Not disabled"
"Page County, Virginia","360.0","163.0","47.0","05000US51139","51","139","S","Renter","Yes","30.1-50% AMI","All"
"Page County, Virginia","50.0","53.0","48.0","05000US51139","51","139","D","Renter","Yes","30.1-50% AMI","Disabled"
"Page County, Virginia","315.0","156.0","49.0","05000US51139","51","139","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Page County, Virginia","195.0","128.0","50.0","05000US51139","51","139","S","Renter","Yes","50.1-80% AMI","All"
"Page County, Virginia","15.0","24.0","51.0","05000US51139","51","139","D","Renter","Yes","50.1-80% AMI","Disabled"
"Page County, Virginia","180.0","123.0","52.0","05000US51139","51","139","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Page County, Virginia","30.0","49.0","53.0","05000US51139","51","139","S","Renter","Yes","80.1% AMI and above","All"
"Page County, Virginia","0.0","161.0","54.0","05000US51139","51","139","D","Renter","Yes","80.1% AMI and above","Disabled"
"Page County, Virginia","30.0","49.0","55.0","05000US51139","51","139","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Page County, Virginia","1250.0","277.0","56.0","05000US51139","51","139","S","Renter","No","All","All"
"Page County, Virginia","4.0","6.0","57.0","05000US51139","51","139","S","Renter","No","30% AMI or less","All"
"Page County, Virginia","0.0","161.0","58.0","05000US51139","51","139","D","Renter","No","30% AMI or less","Disabled"
"Page County, Virginia","4.0","6.0","59.0","05000US51139","51","139","D","Renter","No","30% AMI or less","Not disabled"
"Page County, Virginia","160.0","103.0","60.0","05000US51139","51","139","S","Renter","No","30.1-50% AMI","All"
"Page County, Virginia","80.0","97.0","61.0","05000US51139","51","139","D","Renter","No","30.1-50% AMI","Disabled"
"Page County, Virginia","80.0","78.0","62.0","05000US51139","51","139","D","Renter","No","30.1-50% AMI","Not disabled"
"Page County, Virginia","300.0","143.0","63.0","05000US51139","51","139","S","Renter","No","50.1-80% AMI","All"
"Page County, Virginia","30.0","49.0","64.0","05000US51139","51","139","D","Renter","No","50.1-80% AMI","Disabled"
"Page County, Virginia","270.0","136.0","65.0","05000US51139","51","139","D","Renter","No","50.1-80% AMI","Not disabled"
"Page County, Virginia","785.0","228.0","66.0","05000US51139","51","139","S","Renter","No","80.1% AMI and above","All"
"Page County, Virginia","35.0","37.0","67.0","05000US51139","51","139","D","Renter","No","80.1% AMI and above","Disabled"
"Page County, Virginia","750.0","223.0","68.0","05000US51139","51","139","D","Renter","No","80.1% AMI and above","Not disabled"
"Page County, Virginia","540.0","257.0","69.0","05000US51139","51","139","S","Renter","N/A","All","All"
"Page County, Virginia","20.0","27.0","70.0","05000US51139","51","139","S","Renter","N/A","30% AMI or less","All"
"Page County, Virginia","0.0","161.0","71.0","05000US51139","51","139","D","Renter","N/A","30% AMI or less","Disabled"
"Page County, Virginia","20.0","27.0","72.0","05000US51139","51","139","D","Renter","N/A","30% AMI or less","Not disabled"
"Page County, Virginia","35.0","34.0","73.0","05000US51139","51","139","S","Renter","N/A","30.1-50% AMI","All"
"Page County, Virginia","4.0","9.0","74.0","05000US51139","51","139","D","Renter","N/A","30.1-50% AMI","Disabled"
"Page County, Virginia","30.0","34.0","75.0","05000US51139","51","139","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Page County, Virginia","145.0","134.0","76.0","05000US51139","51","139","S","Renter","N/A","50.1-80% AMI","All"
"Page County, Virginia","80.0","118.0","77.0","05000US51139","51","139","D","Renter","N/A","50.1-80% AMI","Disabled"
"Page County, Virginia","65.0","67.0","78.0","05000US51139","51","139","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Page County, Virginia","340.0","205.0","79.0","05000US51139","51","139","S","Renter","N/A","80.1% AMI and above","All"
"Page County, Virginia","30.0","50.0","80.0","05000US51139","51","139","D","Renter","N/A","80.1% AMI and above","Disabled"
"Page County, Virginia","310.0","213.0","81.0","05000US51139","51","139","D","Renter","N/A","80.1% AMI and above","Not disabled"
